   2.0000000000000000        5.1573069774998235     
   2.3076923076923075        3.5786096347213521     
   2.6153846153846154        6.3302026173116150     
   2.9230769230769234        6.2547290998978955     
   3.2307692307692308        5.7443603930864047     
   3.5384615384615383        8.2733038654125703     
   3.8461538461538463        9.0950627772747534     
   4.1538461538461542        13.082162319881444     
   4.4615384615384617        21.746594488642849     
   4.7692307692307692        34.108514684106723     
   5.0769230769230766        58.120146130611253     
   5.3846153846153850        77.516873221881781     
   5.6923076923076925        92.401811897161494     
   6.0000000000000000        95.366603204303502     
   6.3076923076923084        97.216609479121161     
   6.6153846153846159        96.292051332942052     
   6.9230769230769234        88.311204974907511     
   7.2307692307692308        87.704165554906410     
   7.5384615384615383        87.949750517957824     
   7.8461538461538467        87.329889108027075     
   8.1538461538461533        90.972604575047242     
   8.4615384615384617        89.941714436938000     
   8.7692307692307701        92.047711080301426     
   9.0769230769230766        105.85198924353878     
   9.3846153846153850        113.58808050106057     
   9.6923076923076934        118.41198176479828     
   10.000000000000000        116.57717289129680     
   10.307692307692308        109.81004193553942     
   10.615384615384617        95.391871868040340     
   10.923076923076923        74.276167842470869     
   11.230769230769232        43.017731459542269     
   11.538461538461538        28.312884157412959     
   11.846153846153847        20.670827208680084     
   12.153846153846155        14.189315572223988     
   12.461538461538462        8.1805464022204468     
   12.769230769230770        8.1143986508679955     
   13.076923076923077        8.2699505929177324     
   13.384615384615385        7.1569376742281738     
   13.692307692307693        2.5435608900194020     
   14.000000000000000        3.3315045331669850     
