 tracl=56	  fldr=1	 tracf=56	    sx=2000	    gx=3275	offset=1275	

 tracl=57	  fldr=1	 tracf=57	    sx=2000	    gx=3325	offset=1325	

 tracl=58	  fldr=1	 tracf=58	    sx=2000	    gx=3375	offset=1375	

 tracl=59	  fldr=1	 tracf=59	    sx=2000	    gx=3425	offset=1425	

 tracl=60	  fldr=1	 tracf=60	    sx=2000	    gx=3475	offset=1475	

 tracl=61	  fldr=2	 tracf=1	    sx=2050	    gx=575	offset=-1475	

 tracl=62	  fldr=2	 tracf=2	    sx=2050	    gx=625	offset=-1425	

 tracl=63	  fldr=2	 tracf=3	    sx=2050	    gx=675	offset=-1375	

 tracl=64	  fldr=2	 tracf=4	    sx=2050	    gx=725	offset=-1325	

 tracl=65	  fldr=2	 tracf=5	    sx=2050	    gx=775	offset=-1275	

 tracl=66	  fldr=2	 tracf=6	    sx=2050	    gx=825	offset=-1225	

 tracl=67	  fldr=2	 tracf=7	    sx=2050	    gx=875	offset=-1175	

 tracl=68	  fldr=2	 tracf=8	    sx=2050	    gx=925	offset=-1125	

 tracl=69	  fldr=2	 tracf=9	    sx=2050	    gx=975	offset=-1075	

 tracl=70	  fldr=2	 tracf=10	    sx=2050	    gx=1025	offset=-1025	

 tracl=71	  fldr=2	 tracf=11	    sx=2050	    gx=1075	offset=-975	

 tracl=72	  fldr=2	 tracf=12	    sx=2050	    gx=1125	offset=-925	

 tracl=73	  fldr=2	 tracf=13	    sx=2050	    gx=1175	offset=-875	

 tracl=74	  fldr=2	 tracf=14	    sx=2050	    gx=1225	offset=-825	

 tracl=75	  fldr=2	 tracf=15	    sx=2050	    gx=1275	offset=-775	

 tracl=76	  fldr=2	 tracf=16	    sx=2050	    gx=1325	offset=-725	

 tracl=77	  fldr=2	 tracf=17	    sx=2050	    gx=1375	offset=-675	

 tracl=78	  fldr=2	 tracf=18	    sx=2050	    gx=1425	offset=-625	

 tracl=79	  fldr=2	 tracf=19	    sx=2050	    gx=1475	offset=-575	

 tracl=80	  fldr=2	 tracf=20	    sx=2050	    gx=1525	offset=-525	

 tracl=81	  fldr=2	 tracf=21	    sx=2050	    gx=1575	offset=-475	

 tracl=82	  fldr=2	 tracf=22	    sx=2050	    gx=1625	offset=-425	

 tracl=83	  fldr=2	 tracf=23	    sx=2050	    gx=1675	offset=-375	

 tracl=84	  fldr=2	 tracf=24	    sx=2050	    gx=1725	offset=-325	

 tracl=85	  fldr=2	 tracf=25	    sx=2050	    gx=1775	offset=-275	

 tracl=86	  fldr=2	 tracf=26	    sx=2050	    gx=1825	offset=-225	

 tracl=87	  fldr=2	 tracf=27	    sx=2050	    gx=1875	offset=-175	

 tracl=88	  fldr=2	 tracf=28	    sx=2050	    gx=1925	offset=-125	

 tracl=89	  fldr=2	 tracf=29	    sx=2050	    gx=1975	offset=-75	

 tracl=90	  fldr=2	 tracf=30	    sx=2050	    gx=2025	offset=-25	

 tracl=91	  fldr=2	 tracf=31	    sx=2050	    gx=2075	offset=25	

 tracl=92	  fldr=2	 tracf=32	    sx=2050	    gx=2125	offset=75	

 tracl=93	  fldr=2	 tracf=33	    sx=2050	    gx=2175	offset=125	

 tracl=94	  fldr=2	 tracf=34	    sx=2050	    gx=2225	offset=175	

 tracl=95	  fldr=2	 tracf=35	    sx=2050	    gx=2275	offset=225	

 tracl=96	  fldr=2	 tracf=36	    sx=2050	    gx=2325	offset=275	

 tracl=97	  fldr=2	 tracf=37	    sx=2050	    gx=2375	offset=325	

 tracl=98	  fldr=2	 tracf=38	    sx=2050	    gx=2425	offset=375	

 tracl=99	  fldr=2	 tracf=39	    sx=2050	    gx=2475	offset=425	

 tracl=100	  fldr=2	 tracf=40	    sx=2050	    gx=2525	offset=475	

 tracl=101	  fldr=2	 tracf=41	    sx=2050	    gx=2575	offset=525	

 tracl=102	  fldr=2	 tracf=42	    sx=2050	    gx=2625	offset=575	

 tracl=103	  fldr=2	 tracf=43	    sx=2050	    gx=2675	offset=625	

 tracl=104	  fldr=2	 tracf=44	    sx=2050	    gx=2725	offset=675	

 tracl=105	  fldr=2	 tracf=45	    sx=2050	    gx=2775	offset=725	

 tracl=106	  fldr=2	 tracf=46	    sx=2050	    gx=2825	offset=775	

 tracl=107	  fldr=2	 tracf=47	    sx=2050	    gx=2875	offset=825	

 tracl=108	  fldr=2	 tracf=48	    sx=2050	    gx=2925	offset=875	

 tracl=109	  fldr=2	 tracf=49	    sx=2050	    gx=2975	offset=925	

 tracl=110	  fldr=2	 tracf=50	    sx=2050	    gx=3025	offset=975	

 tracl=111	  fldr=2	 tracf=51	    sx=2050	    gx=3075	offset=1025	

 tracl=112	  fldr=2	 tracf=52	    sx=2050	    gx=3125	offset=1075	

 tracl=113	  fldr=2	 tracf=53	    sx=2050	    gx=3175	offset=1125	

 tracl=114	  fldr=2	 tracf=54	    sx=2050	    gx=3225	offset=1175	

 tracl=115	  fldr=2	 tracf=55	    sx=2050	    gx=3275	offset=1225	

 tracl=116	  fldr=2	 tracf=56	    sx=2050	    gx=3325	offset=1275	

 tracl=117	  fldr=2	 tracf=57	    sx=2050	    gx=3375	offset=1325	

 tracl=118	  fldr=2	 tracf=58	    sx=2050	    gx=3425	offset=1375	

 tracl=119	  fldr=2	 tracf=59	    sx=2050	    gx=3475	offset=1425	

 tracl=120	  fldr=2	 tracf=60	    sx=2050	    gx=3525	offset=1475	

 tracl=121	  fldr=3	 tracf=1	    sx=2100	    gx=625	offset=-1475	

 tracl=122	  fldr=3	 tracf=2	    sx=2100	    gx=675	offset=-1425	

 tracl=123	  fldr=3	 tracf=3	    sx=2100	    gx=725	offset=-1375	

 tracl=124	  fldr=3	 tracf=4	    sx=2100	    gx=775	offset=-1325	

 tracl=125	  fldr=3	 tracf=5	    sx=2100	    gx=825	offset=-1275	

 tracl=126	  fldr=3	 tracf=6	    sx=2100	    gx=875	offset=-1225	

 tracl=127	  fldr=3	 tracf=7	    sx=2100	    gx=925	offset=-1175	

 tracl=128	  fldr=3	 tracf=8	    sx=2100	    gx=975	offset=-1125	

 tracl=129	  fldr=3	 tracf=9	    sx=2100	    gx=1025	offset=-1075	

 tracl=130	  fldr=3	 tracf=10	    sx=2100	    gx=1075	offset=-1025	

 tracl=131	  fldr=3	 tracf=11	    sx=2100	    gx=1125	offset=-975	

 tracl=132	  fldr=3	 tracf=12	    sx=2100	    gx=1175	offset=-925	

 tracl=133	  fldr=3	 tracf=13	    sx=2100	    gx=1225	offset=-875	

 tracl=134	  fldr=3	 tracf=14	    sx=2100	    gx=1275	offset=-825	

 tracl=135	  fldr=3	 tracf=15	    sx=2100	    gx=1325	offset=-775	

 tracl=136	  fldr=3	 tracf=16	    sx=2100	    gx=1375	offset=-725	

 tracl=137	  fldr=3	 tracf=17	    sx=2100	    gx=1425	offset=-675	

 tracl=138	  fldr=3	 tracf=18	    sx=2100	    gx=1475	offset=-625	

 tracl=139	  fldr=3	 tracf=19	    sx=2100	    gx=1525	offset=-575	

 tracl=140	  fldr=3	 tracf=20	    sx=2100	    gx=1575	offset=-525	

 tracl=141	  fldr=3	 tracf=21	    sx=2100	    gx=1625	offset=-475	

 tracl=142	  fldr=3	 tracf=22	    sx=2100	    gx=1675	offset=-425	

 tracl=143	  fldr=3	 tracf=23	    sx=2100	    gx=1725	offset=-375	

 tracl=144	  fldr=3	 tracf=24	    sx=2100	    gx=1775	offset=-325	

 tracl=145	  fldr=3	 tracf=25	    sx=2100	    gx=1825	offset=-275	

 tracl=146	  fldr=3	 tracf=26	    sx=2100	    gx=1875	offset=-225	

 tracl=147	  fldr=3	 tracf=27	    sx=2100	    gx=1925	offset=-175	

 tracl=148	  fldr=3	 tracf=28	    sx=2100	    gx=1975	offset=-125	

 tracl=149	  fldr=3	 tracf=29	    sx=2100	    gx=2025	offset=-75	

 tracl=150	  fldr=3	 tracf=30	    sx=2100	    gx=2075	offset=-25	

 tracl=151	  fldr=3	 tracf=31	    sx=2100	    gx=2125	offset=25	

 tracl=152	  fldr=3	 tracf=32	    sx=2100	    gx=2175	offset=75	

 tracl=153	  fldr=3	 tracf=33	    sx=2100	    gx=2225	offset=125	

 tracl=154	  fldr=3	 tracf=34	    sx=2100	    gx=2275	offset=175	

 tracl=155	  fldr=3	 tracf=35	    sx=2100	    gx=2325	offset=225	

 tracl=156	  fldr=3	 tracf=36	    sx=2100	    gx=2375	offset=275	

 tracl=157	  fldr=3	 tracf=37	    sx=2100	    gx=2425	offset=325	

 tracl=158	  fldr=3	 tracf=38	    sx=2100	    gx=2475	offset=375	

 tracl=159	  fldr=3	 tracf=39	    sx=2100	    gx=2525	offset=425	

 tracl=160	  fldr=3	 tracf=40	    sx=2100	    gx=2575	offset=475	

 tracl=161	  fldr=3	 tracf=41	    sx=2100	    gx=2625	offset=525	

 tracl=162	  fldr=3	 tracf=42	    sx=2100	    gx=2675	offset=575	

 tracl=163	  fldr=3	 tracf=43	    sx=2100	    gx=2725	offset=625	

 tracl=164	  fldr=3	 tracf=44	    sx=2100	    gx=2775	offset=675	

 tracl=165	  fldr=3	 tracf=45	    sx=2100	    gx=2825	offset=725	

 tracl=166	  fldr=3	 tracf=46	    sx=2100	    gx=2875	offset=775	

 tracl=167	  fldr=3	 tracf=47	    sx=2100	    gx=2925	offset=825	

 tracl=168	  fldr=3	 tracf=48	    sx=2100	    gx=2975	offset=875	

 tracl=169	  fldr=3	 tracf=49	    sx=2100	    gx=3025	offset=925	

 tracl=170	  fldr=3	 tracf=50	    sx=2100	    gx=3075	offset=975	

 tracl=171	  fldr=3	 tracf=51	    sx=2100	    gx=3125	offset=1025	

 tracl=172	  fldr=3	 tracf=52	    sx=2100	    gx=3175	offset=1075	

 tracl=173	  fldr=3	 tracf=53	    sx=2100	    gx=3225	offset=1125	

 tracl=174	  fldr=3	 tracf=54	    sx=2100	    gx=3275	offset=1175	

 tracl=175	  fldr=3	 tracf=55	    sx=2100	    gx=3325	offset=1225	

 tracl=176	  fldr=3	 tracf=56	    sx=2100	    gx=3375	offset=1275	

 tracl=177	  fldr=3	 tracf=57	    sx=2100	    gx=3425	offset=1325	

 tracl=178	  fldr=3	 tracf=58	    sx=2100	    gx=3475	offset=1375	

 tracl=179	  fldr=3	 tracf=59	    sx=2100	    gx=3525	offset=1425	

 tracl=180	  fldr=3	 tracf=60	    sx=2100	    gx=3575	offset=1475	

 tracl=181	  fldr=4	 tracf=1	    sx=2150	    gx=675	offset=-1475	

 tracl=182	  fldr=4	 tracf=2	    sx=2150	    gx=725	offset=-1425	

 tracl=183	  fldr=4	 tracf=3	    sx=2150	    gx=775	offset=-1375	

 tracl=184	  fldr=4	 tracf=4	    sx=2150	    gx=825	offset=-1325	

 tracl=185	  fldr=4	 tracf=5	    sx=2150	    gx=875	offset=-1275	

 tracl=186	  fldr=4	 tracf=6	    sx=2150	    gx=925	offset=-1225	

 tracl=187	  fldr=4	 tracf=7	    sx=2150	    gx=975	offset=-1175	

 tracl=188	  fldr=4	 tracf=8	    sx=2150	    gx=1025	offset=-1125	

 tracl=189	  fldr=4	 tracf=9	    sx=2150	    gx=1075	offset=-1075	

 tracl=190	  fldr=4	 tracf=10	    sx=2150	    gx=1125	offset=-1025	

 tracl=191	  fldr=4	 tracf=11	    sx=2150	    gx=1175	offset=-975	

 tracl=192	  fldr=4	 tracf=12	    sx=2150	    gx=1225	offset=-925	

 tracl=193	  fldr=4	 tracf=13	    sx=2150	    gx=1275	offset=-875	

 tracl=194	  fldr=4	 tracf=14	    sx=2150	    gx=1325	offset=-825	

 tracl=195	  fldr=4	 tracf=15	    sx=2150	    gx=1375	offset=-775	

 tracl=196	  fldr=4	 tracf=16	    sx=2150	    gx=1425	offset=-725	

 tracl=197	  fldr=4	 tracf=17	    sx=2150	    gx=1475	offset=-675	

 tracl=198	  fldr=4	 tracf=18	    sx=2150	    gx=1525	offset=-625	

 tracl=199	  fldr=4	 tracf=19	    sx=2150	    gx=1575	offset=-575	

 tracl=200	  fldr=4	 tracf=20	    sx=2150	    gx=1625	offset=-525	

 tracl=201	  fldr=4	 tracf=21	    sx=2150	    gx=1675	offset=-475	

 tracl=202	  fldr=4	 tracf=22	    sx=2150	    gx=1725	offset=-425	

 tracl=203	  fldr=4	 tracf=23	    sx=2150	    gx=1775	offset=-375	

 tracl=204	  fldr=4	 tracf=24	    sx=2150	    gx=1825	offset=-325	

 tracl=205	  fldr=4	 tracf=25	    sx=2150	    gx=1875	offset=-275	

 tracl=206	  fldr=4	 tracf=26	    sx=2150	    gx=1925	offset=-225	

 tracl=207	  fldr=4	 tracf=27	    sx=2150	    gx=1975	offset=-175	

 tracl=208	  fldr=4	 tracf=28	    sx=2150	    gx=2025	offset=-125	

 tracl=209	  fldr=4	 tracf=29	    sx=2150	    gx=2075	offset=-75	

 tracl=210	  fldr=4	 tracf=30	    sx=2150	    gx=2125	offset=-25	

 tracl=211	  fldr=4	 tracf=31	    sx=2150	    gx=2175	offset=25	

 tracl=212	  fldr=4	 tracf=32	    sx=2150	    gx=2225	offset=75	

 tracl=213	  fldr=4	 tracf=33	    sx=2150	    gx=2275	offset=125	

 tracl=214	  fldr=4	 tracf=34	    sx=2150	    gx=2325	offset=175	

 tracl=215	  fldr=4	 tracf=35	    sx=2150	    gx=2375	offset=225	

 tracl=216	  fldr=4	 tracf=36	    sx=2150	    gx=2425	offset=275	

 tracl=217	  fldr=4	 tracf=37	    sx=2150	    gx=2475	offset=325	

 tracl=218	  fldr=4	 tracf=38	    sx=2150	    gx=2525	offset=375	

 tracl=219	  fldr=4	 tracf=39	    sx=2150	    gx=2575	offset=425	

 tracl=220	  fldr=4	 tracf=40	    sx=2150	    gx=2625	offset=475	

 tracl=221	  fldr=4	 tracf=41	    sx=2150	    gx=2675	offset=525	

 tracl=222	  fldr=4	 tracf=42	    sx=2150	    gx=2725	offset=575	

 tracl=223	  fldr=4	 tracf=43	    sx=2150	    gx=2775	offset=625	

 tracl=224	  fldr=4	 tracf=44	    sx=2150	    gx=2825	offset=675	

 tracl=225	  fldr=4	 tracf=45	    sx=2150	    gx=2875	offset=725	

 tracl=226	  fldr=4	 tracf=46	    sx=2150	    gx=2925	offset=775	

 tracl=227	  fldr=4	 tracf=47	    sx=2150	    gx=2975	offset=825	

 tracl=228	  fldr=4	 tracf=48	    sx=2150	    gx=3025	offset=875	

 tracl=229	  fldr=4	 tracf=49	    sx=2150	    gx=3075	offset=925	

 tracl=230	  fldr=4	 tracf=50	    sx=2150	    gx=3125	offset=975	

 tracl=231	  fldr=4	 tracf=51	    sx=2150	    gx=3175	offset=1025	

 tracl=232	  fldr=4	 tracf=52	    sx=2150	    gx=3225	offset=1075	

 tracl=233	  fldr=4	 tracf=53	    sx=2150	    gx=3275	offset=1125	

 tracl=234	  fldr=4	 tracf=54	    sx=2150	    gx=3325	offset=1175	

 tracl=235	  fldr=4	 tracf=55	    sx=2150	    gx=3375	offset=1225	

 tracl=236	  fldr=4	 tracf=56	    sx=2150	    gx=3425	offset=1275	

 tracl=237	  fldr=4	 tracf=57	    sx=2150	    gx=3475	offset=1325	

 tracl=238	  fldr=4	 tracf=58	    sx=2150	    gx=3525	offset=1375	

 tracl=239	  fldr=4	 tracf=59	    sx=2150	    gx=3575	offset=1425	

 tracl=240	  fldr=4	 tracf=60	    sx=2150	    gx=3625	offset=1475	

 tracl=241	  fldr=5	 tracf=1	    sx=2200	    gx=725	offset=-1475	

 tracl=242	  fldr=5	 tracf=2	    sx=2200	    gx=775	offset=-1425	

 tracl=243	  fldr=5	 tracf=3	    sx=2200	    gx=825	offset=-1375	

 tracl=244	  fldr=5	 tracf=4	    sx=2200	    gx=875	offset=-1325	

 tracl=245	  fldr=5	 tracf=5	    sx=2200	    gx=925	offset=-1275	

 tracl=246	  fldr=5	 tracf=6	    sx=2200	    gx=975	offset=-1225	

 tracl=247	  fldr=5	 tracf=7	    sx=2200	    gx=1025	offset=-1175	

 tracl=248	  fldr=5	 tracf=8	    sx=2200	    gx=1075	offset=-1125	

 tracl=249	  fldr=5	 tracf=9	    sx=2200	    gx=1125	offset=-1075	

 tracl=250	  fldr=5	 tracf=10	    sx=2200	    gx=1175	offset=-1025	

 tracl=251	  fldr=5	 tracf=11	    sx=2200	    gx=1225	offset=-975	

 tracl=252	  fldr=5	 tracf=12	    sx=2200	    gx=1275	offset=-925	

 tracl=253	  fldr=5	 tracf=13	    sx=2200	    gx=1325	offset=-875	

 tracl=254	  fldr=5	 tracf=14	    sx=2200	    gx=1375	offset=-825	

 tracl=255	  fldr=5	 tracf=15	    sx=2200	    gx=1425	offset=-775	

 tracl=256	  fldr=5	 tracf=16	    sx=2200	    gx=1475	offset=-725	

 tracl=257	  fldr=5	 tracf=17	    sx=2200	    gx=1525	offset=-675	

 tracl=258	  fldr=5	 tracf=18	    sx=2200	    gx=1575	offset=-625	

 tracl=259	  fldr=5	 tracf=19	    sx=2200	    gx=1625	offset=-575	

 tracl=260	  fldr=5	 tracf=20	    sx=2200	    gx=1675	offset=-525	

 tracl=261	  fldr=5	 tracf=21	    sx=2200	    gx=1725	offset=-475	

 tracl=262	  fldr=5	 tracf=22	    sx=2200	    gx=1775	offset=-425	

 tracl=263	  fldr=5	 tracf=23	    sx=2200	    gx=1825	offset=-375	

 tracl=264	  fldr=5	 tracf=24	    sx=2200	    gx=1875	offset=-325	

 tracl=265	  fldr=5	 tracf=25	    sx=2200	    gx=1925	offset=-275	

 tracl=266	  fldr=5	 tracf=26	    sx=2200	    gx=1975	offset=-225	

 tracl=267	  fldr=5	 tracf=27	    sx=2200	    gx=2025	offset=-175	

 tracl=268	  fldr=5	 tracf=28	    sx=2200	    gx=2075	offset=-125	

 tracl=269	  fldr=5	 tracf=29	    sx=2200	    gx=2125	offset=-75	

 tracl=270	  fldr=5	 tracf=30	    sx=2200	    gx=2175	offset=-25	

 tracl=271	  fldr=5	 tracf=31	    sx=2200	    gx=2225	offset=25	

 tracl=272	  fldr=5	 tracf=32	    sx=2200	    gx=2275	offset=75	

 tracl=273	  fldr=5	 tracf=33	    sx=2200	    gx=2325	offset=125	

 tracl=274	  fldr=5	 tracf=34	    sx=2200	    gx=2375	offset=175	

 tracl=275	  fldr=5	 tracf=35	    sx=2200	    gx=2425	offset=225	

 tracl=276	  fldr=5	 tracf=36	    sx=2200	    gx=2475	offset=275	

 tracl=277	  fldr=5	 tracf=37	    sx=2200	    gx=2525	offset=325	

 tracl=278	  fldr=5	 tracf=38	    sx=2200	    gx=2575	offset=375	

 tracl=279	  fldr=5	 tracf=39	    sx=2200	    gx=2625	offset=425	

 tracl=280	  fldr=5	 tracf=40	    sx=2200	    gx=2675	offset=475	

 tracl=281	  fldr=5	 tracf=41	    sx=2200	    gx=2725	offset=525	

 tracl=282	  fldr=5	 tracf=42	    sx=2200	    gx=2775	offset=575	

 tracl=283	  fldr=5	 tracf=43	    sx=2200	    gx=2825	offset=625	

 tracl=284	  fldr=5	 tracf=44	    sx=2200	    gx=2875	offset=675	

 tracl=285	  fldr=5	 tracf=45	    sx=2200	    gx=2925	offset=725	

 tracl=286	  fldr=5	 tracf=46	    sx=2200	    gx=2975	offset=775	

 tracl=287	  fldr=5	 tracf=47	    sx=2200	    gx=3025	offset=825	

 tracl=288	  fldr=5	 tracf=48	    sx=2200	    gx=3075	offset=875	

 tracl=289	  fldr=5	 tracf=49	    sx=2200	    gx=3125	offset=925	

 tracl=290	  fldr=5	 tracf=50	    sx=2200	    gx=3175	offset=975	

 tracl=291	  fldr=5	 tracf=51	    sx=2200	    gx=3225	offset=1025	

 tracl=292	  fldr=5	 tracf=52	    sx=2200	    gx=3275	offset=1075	

 tracl=293	  fldr=5	 tracf=53	    sx=2200	    gx=3325	offset=1125	

 tracl=294	  fldr=5	 tracf=54	    sx=2200	    gx=3375	offset=1175	

 tracl=295	  fldr=5	 tracf=55	    sx=2200	    gx=3425	offset=1225	

 tracl=296	  fldr=5	 tracf=56	    sx=2200	    gx=3475	offset=1275	

 tracl=297	  fldr=5	 tracf=57	    sx=2200	    gx=3525	offset=1325	

 tracl=298	  fldr=5	 tracf=58	    sx=2200	    gx=3575	offset=1375	

 tracl=299	  fldr=5	 tracf=59	    sx=2200	    gx=3625	offset=1425	

 tracl=300	  fldr=5	 tracf=60	    sx=2200	    gx=3675	offset=1475	

 tracl=301	  fldr=6	 tracf=1	    sx=2250	    gx=775	offset=-1475	

 tracl=302	  fldr=6	 tracf=2	    sx=2250	    gx=825	offset=-1425	

 tracl=303	  fldr=6	 tracf=3	    sx=2250	    gx=875	offset=-1375	

 tracl=304	  fldr=6	 tracf=4	    sx=2250	    gx=925	offset=-1325	

 tracl=305	  fldr=6	 tracf=5	    sx=2250	    gx=975	offset=-1275	

 tracl=306	  fldr=6	 tracf=6	    sx=2250	    gx=1025	offset=-1225	

 tracl=307	  fldr=6	 tracf=7	    sx=2250	    gx=1075	offset=-1175	

 tracl=308	  fldr=6	 tracf=8	    sx=2250	    gx=1125	offset=-1125	

 tracl=309	  fldr=6	 tracf=9	    sx=2250	    gx=1175	offset=-1075	

 tracl=310	  fldr=6	 tracf=10	    sx=2250	    gx=1225	offset=-1025	

 tracl=311	  fldr=6	 tracf=11	    sx=2250	    gx=1275	offset=-975	

 tracl=312	  fldr=6	 tracf=12	    sx=2250	    gx=1325	offset=-925	

 tracl=313	  fldr=6	 tracf=13	    sx=2250	    gx=1375	offset=-875	

 tracl=314	  fldr=6	 tracf=14	    sx=2250	    gx=1425	offset=-825	

 tracl=315	  fldr=6	 tracf=15	    sx=2250	    gx=1475	offset=-775	

 tracl=316	  fldr=6	 tracf=16	    sx=2250	    gx=1525	offset=-725	

 tracl=317	  fldr=6	 tracf=17	    sx=2250	    gx=1575	offset=-675	

 tracl=318	  fldr=6	 tracf=18	    sx=2250	    gx=1625	offset=-625	

 tracl=319	  fldr=6	 tracf=19	    sx=2250	    gx=1675	offset=-575	

 tracl=320	  fldr=6	 tracf=20	    sx=2250	    gx=1725	offset=-525	

 tracl=321	  fldr=6	 tracf=21	    sx=2250	    gx=1775	offset=-475	

 tracl=322	  fldr=6	 tracf=22	    sx=2250	    gx=1825	offset=-425	

 tracl=323	  fldr=6	 tracf=23	    sx=2250	    gx=1875	offset=-375	

 tracl=324	  fldr=6	 tracf=24	    sx=2250	    gx=1925	offset=-325	

 tracl=325	  fldr=6	 tracf=25	    sx=2250	    gx=1975	offset=-275	

 tracl=326	  fldr=6	 tracf=26	    sx=2250	    gx=2025	offset=-225	

 tracl=327	  fldr=6	 tracf=27	    sx=2250	    gx=2075	offset=-175	

